,time,uncompleted patients,all patients waiting,all patients treated,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients total ADR,patients curr ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
735,22065,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 07:30:00,0.0
736,22095,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 08:00:00,0.0
737,22125,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 08:30:00,0.0
738,22155,24,0,17,0,12,0,2,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-16 09:00:00,0.731531746031746
739,22185,24,0,17,0,12,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0.5,0.0,0.5,1.0,0.0,2020-01-16 09:30:00,0.33915079365079365
740,22215,24,0,17,0,13,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0.5,0.0,0.5,1.0,0.0,2020-01-16 10:00:00,0.31654074074074073
741,22245,24,0,17,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2020-01-16 10:30:00,0.0
742,22275,24,0,17,1,14,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0.5,0.0,0.0,1.0,0.0,2020-01-16 11:00:00,0.07
743,22305,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 11:30:00,0.0
744,22335,24,2,17,0,15,0,2,0,0,0,0,0,0,0,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 12:00:00,0.4927189542483661
745,22365,24,2,17,0,15,0,2,0,0,0,0,0,0,0,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 12:30:00,0.4927189542483661
746,22395,24,5,17,0,14,0,2,0,0,0,0,0,1,1,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 13:00:00,0.523513888888889
747,22425,24,3,17,1,14,0,1,1,0,0,0,0,0,0,3,5,2,0,2,1,0,1.0,0.0,1.0,0.0,1.0,2020-01-16 13:30:00,0.3674074074074074
748,22455,24,6,17,1,13,1,1,0,0,0,0,0,1,2,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-16 14:00:00,1.0006702898550723
749,22485,24,6,17,1,13,1,1,0,0,0,0,0,1,2,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-16 14:30:00,1.0006702898550723
750,22515,24,7,17,0,15,0,2,0,0,0,0,0,2,2,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 15:00:00,0.7121568627450979
751,22545,24,6,17,1,15,0,1,0,0,1,0,0,1,2,3,5,2,0,2,0,1,1.0,0.0,1.0,1.0,0.0,2020-01-16 15:30:00,0.39851851851851855
752,22575,24,6,17,1,15,1,1,0,0,0,0,0,1,1,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-16 16:00:00,0.7550402576489533
753,22605,24,7,17,0,15,0,2,0,0,0,0,0,2,1,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 16:30:00,0.5698039215686274
754,22635,24,4,17,0,16,0,2,0,0,0,0,0,0,1,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 17:00:00,0.4037037037037037
755,22665,24,4,17,0,16,0,2,0,0,0,0,0,0,1,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 17:30:00,0.4037037037037037
756,22695,24,4,17,0,16,0,2,0,0,0,0,0,0,1,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 18:00:00,0.4037037037037037
757,22725,24,4,17,0,16,0,2,0,0,0,0,0,0,1,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 18:30:00,0.4037037037037037
758,22755,24,1,17,0,16,0,2,0,0,0,0,0,0,0,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-16 19:00:00,0.8744444444444444
759,22785,24,0,17,0,16,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-16 19:30:00,0.21372549019607842
760,22815,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 20:00:00,0.0
761,22845,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 20:30:00,0.0
762,22875,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 21:00:00,0.0
763,22905,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 21:30:00,0.0
764,22935,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 22:00:00,0.0
765,22965,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 22:30:00,0.0
766,22995,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 23:00:00,0.0
767,23025,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 23:30:00,0.0
768,23055,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 00:00:00,0.0
769,23085,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 00:30:00,0.0
770,23115,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 01:00:00,0.0
771,23145,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 01:30:00,0.0
772,23175,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:00:00,0.0
773,23205,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:30:00,0.0
774,23235,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 03:00:00,0.0
775,23265,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 03:30:00,0.0
776,23295,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 04:00:00,0.0
777,23325,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 04:30:00,0.0
778,23355,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 05:00:00,0.0
779,23385,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 05:30:00,0.0
780,23415,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 06:00:00,0.0
781,23445,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 06:30:00,0.0
782,23475,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 07:00:00,0.0
783,23505,24,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 07:30:00,0.0
784,23535,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 08:00:00,0.0
785,23565,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 08:30:00,0.0
786,23595,24,1,17,1,16,0,1,0,0,0,0,0,0,1,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 09:00:00,0.23296296296296296
787,23625,24,0,17,0,17,0,2,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 09:30:00,0.8284210526315788
788,23655,24,1,17,1,16,1,1,0,0,0,0,0,0,0,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-17 10:00:00,0.22070175438596493
789,23685,24,2,17,0,15,1,2,0,0,0,0,0,0,2,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 10:30:00,0.43452469135802474
790,23715,24,3,17,0,14,1,2,0,0,0,0,0,0,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 11:00:00,0.4600849673202615
791,23745,24,5,17,0,12,1,2,0,0,0,0,0,1,3,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 11:30:00,0.5214296296296297
792,23775,24,2,17,1,14,1,1,0,0,0,0,0,0,1,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-17 12:00:00,10.764814814814814
793,23805,24,3,17,0,14,1,2,0,0,0,0,0,0,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 12:30:00,0.9258823529411764
794,23835,24,4,17,0,13,1,2,0,0,0,0,0,1,2,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-17 13:00:00,0.9837499999999999
795,23865,24,5,17,0,12,1,2,0,0,0,0,0,1,2,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 13:30:00,0.5214296296296297
796,23895,24,6,17,0,13,1,2,0,0,0,0,0,1,3,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 14:00:00,0.48884027777777783
797,23925,24,6,17,0,13,1,2,0,0,0,0,0,0,4,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 14:30:00,0.48884027777777783
798,23955,24,8,17,1,13,1,1,0,0,0,0,0,1,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 15:00:00,0.26208333333333333
799,23985,24,9,17,1,12,1,1,0,0,0,0,0,2,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 15:30:00,0.4408888888888889
800,24015,24,10,17,0,11,1,2,0,0,0,0,0,2,5,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 16:00:00,1.297142857142857
801,24045,24,9,17,1,11,1,1,0,0,1,0,0,1,6,2,6,2,1,2,0,1,1.0,1.0,1.0,1.0,0.0,2020-01-17 16:30:00,0.39555555555555555
802,24075,24,7,17,0,11,1,2,0,0,0,0,0,0,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 17:00:00,0.5190476190476191
803,24105,24,7,17,0,11,1,2,0,0,0,0,0,0,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 17:30:00,0.5190476190476191
804,24135,24,7,17,0,11,1,2,0,0,0,0,0,0,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 18:00:00,0.5190476190476191
805,24165,24,7,17,0,11,1,2,0,0,0,0,0,0,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 18:30:00,0.5190476190476191
806,24195,24,6,17,0,11,1,2,0,0,0,0,0,0,3,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 19:00:00,0.5190476190476191
807,24225,24,5,17,1,11,1,1,0,0,0,0,0,0,3,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-17 19:30:00,0.2995238095238095
808,24255,24,3,17,0,11,1,1,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 20:00:00,0.4656410256410256
809,24285,24,3,17,0,11,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 20:30:00,0.0
810,24315,24,1,17,0,11,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 21:00:00,0.7831159420289855
811,24345,24,0,17,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 21:30:00,0.0
812,24375,24,0,17,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 22:00:00,0.0
813,24405,24,0,17,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 22:30:00,0.0
814,24435,24,0,17,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 23:00:00,0.0
815,24465,24,0,17,0,11,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 23:30:00,0.3490092592592593
816,24495,24,0,17,0,11,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-18 00:00:00,0.3490092592592593
817,24525,24,0,17,0,11,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-18 00:30:00,0.3490092592592593
818,24555,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 01:00:00,0.0
819,24585,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 01:30:00,0.0
820,24615,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 02:00:00,0.0
821,24645,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 02:30:00,0.0
822,24675,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 03:00:00,0.0
823,24705,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 03:30:00,0.0
824,24735,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 04:00:00,0.0
825,24765,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 04:30:00,0.0
826,24795,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 05:00:00,0.0
827,24825,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 05:30:00,0.0
828,24855,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 06:00:00,0.0
829,24885,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 06:30:00,0.0
830,24915,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 07:00:00,0.0
831,24945,24,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 07:30:00,0.0
832,24975,24,0,17,1,9,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-18 08:00:00,1.1515151515151514
833,25005,24,0,17,0,9,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-18 08:30:00,0.3303030303030303
834,25035,24,1,17,0,10,1,2,0,0,0,0,0,1,0,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-18 09:00:00,0.7451282051282051
835,25065,24,2,17,0,9,1,1,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-18 09:30:00,15.29611111111111
836,25095,24,4,17,0,9,1,2,0,0,0,0,0,1,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 10:00:00,0.6055555555555555
837,25125,24,4,17,0,9,1,2,0,0,0,0,0,0,3,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 10:30:00,0.7038888888888889
838,25155,24,5,17,0,9,1,2,0,0,0,0,0,1,3,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 11:00:00,0.7038888888888889
839,25185,24,5,17,0,10,0,2,0,0,0,0,0,0,4,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 11:30:00,0.6055555555555555
840,25215,24,8,17,0,8,0,2,0,0,0,0,0,0,6,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 12:00:00,0.7266666666666667
841,25245,24,8,17,0,8,0,2,0,0,0,0,0,0,6,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 12:30:00,0.7266666666666667
842,25275,24,8,17,0,10,0,2,0,0,0,0,0,1,5,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 13:00:00,0.6517870370370371
843,25305,24,8,17,0,10,0,2,0,0,0,0,0,1,5,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 13:30:00,0.6517870370370371
844,25335,24,11,17,0,8,0,2,0,0,0,0,0,2,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 14:00:00,0.7821444444444445
845,25365,24,8,17,1,11,0,1,0,0,0,0,0,1,4,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 14:30:00,0.5087179487179487
846,25395,24,10,17,0,10,1,2,0,0,1,0,0,0,6,4,6,2,1,2,0,1,1.0,1.0,1.0,1.0,0.0,2020-01-18 15:00:00,1.8355279503105588
847,25425,24,12,17,0,9,1,2,0,0,0,0,0,1,6,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 15:30:00,0.6517870370370371
848,25455,24,12,17,0,9,1,2,0,0,0,0,0,1,6,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 16:00:00,0.6517870370370371
849,25485,24,12,17,0,9,1,2,0,0,0,0,0,1,6,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 16:30:00,0.6517870370370371
850,25515,24,9,17,1,10,1,1,0,0,0,0,0,0,4,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-18 17:00:00,0.32256410256410256
851,25545,24,6,17,0,10,0,2,0,0,0,0,0,0,1,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 17:30:00,0.6055555555555555
852,25575,24,5,17,1,10,0,1,0,0,0,0,0,0,1,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 18:00:00,0.34944444444444445
853,25605,24,4,17,0,10,0,2,0,0,0,0,0,0,0,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 18:30:00,0.6517870370370371
854,25635,24,4,17,0,10,0,2,0,0,0,0,0,0,0,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 19:00:00,0.6517870370370371
855,25665,24,4,17,0,10,0,2,0,0,0,0,0,0,0,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-18 19:30:00,0.6517870370370371
856,25695,24,1,17,1,10,0,1,0,0,0,0,0,0,0,1,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-18 20:00:00,0.34944444444444445
857,25725,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 20:30:00,0.0
858,25755,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 21:00:00,0.0
859,25785,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 21:30:00,0.0
860,25815,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 22:00:00,0.0
861,25845,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 22:30:00,0.0
862,25875,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 23:00:00,0.0
863,25905,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-18 23:30:00,0.0
864,25935,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 00:00:00,0.0
865,25965,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 00:30:00,0.0
866,25995,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 01:00:00,0.0
867,26025,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 01:30:00,0.0
868,26055,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 02:00:00,0.0
869,26085,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 02:30:00,0.0
870,26115,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 03:00:00,0.0
871,26145,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 03:30:00,0.0
872,26175,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 04:00:00,0.0
873,26205,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 04:30:00,0.0
874,26235,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 05:00:00,0.0
875,26265,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 05:30:00,0.0
876,26295,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 06:00:00,0.0
877,26325,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 06:30:00,0.0
878,26355,24,0,17,0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-19 07:00:00,0.5503030303030303
879,26385,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 07:30:00,0.0
880,26415,24,0,17,0,11,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-19 08:00:00,1.0088888888888887
881,26445,24,0,17,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-19 08:30:00,0.0
882,26475,24,0,17,1,11,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-19 09:00:00,0.04307692307692308
883,26505,24,0,17,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-19 09:30:00,0.0
884,26535,24,0,17,0,12,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-19 10:00:00,0.29915079365079367
885,26565,24,0,17,0,12,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-19 10:30:00,0.38343650793650796
886,26595,24,1,17,0,13,0,2,0,0,0,0,0,0,1,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 11:00:00,0.5214296296296297
887,26625,24,1,17,0,13,0,2,0,0,0,0,0,0,1,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-19 11:30:00,0.6457777777777777
888,26655,24,1,17,1,14,1,1,0,0,1,0,0,0,0,1,6,2,1,2,0,1,1.0,1.0,1.0,1.0,0.0,2020-01-19 12:00:00,0.7861513687600644
889,26685,24,0,17,0,17,0,2,0,0,0,0,0,0,0,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 12:30:00,0.41165497076023394
890,26715,24,2,17,0,16,0,2,0,0,0,0,0,0,1,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 13:00:00,0.43452469135802474
891,26745,24,2,17,0,16,0,2,0,0,0,0,0,0,1,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 13:30:00,0.43452469135802474
892,26775,24,0,17,1,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-19 14:00:00,0.02666666666666667
893,26805,24,2,17,1,17,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-19 14:30:00,0.3480701754385965
